longitude,latitude,median_house_value,population
-118.37,34.04,143000,1094
-118.38,34.03,185700,705
-118.37,34.04,333300,442
-118.37,34.04,289400,727
-118.42,34.03,427300,637
-118.43,34.03,373600,788
-118.43,34.03,340800,855
-118.43,34.03,372700,894
-118.42,34.03,344200,358
-118.44,34.03,352400,1349
-118.43,34.03,346700,867
-118.44,34.03,357600,488
-118.44,34.03,331000,489
-118.44,34.03,343800,606
-118.45,34.03,318100,711
-118.45,34.03,353900,993
-118.44,34.03,350900,561
-118.44,34.02,386000,783
-118.44,34.01,400000,651
-118.44,34.01,418800,534
-118.45,34.01,440100,626
-118.45,34.01,354300,559
-118.45,34.01,405800,1123
-118.44,34.02,500001,921
-118.43,34.01,489800,675
-118.44,34.02,465700,1321
-118.43,34.02,500001,830
-118.43,34.02,500001,634
-118.43,34.02,500001,1001
-118.42,34.03,374300,326
-118.41,34.03,463600,2165
-118.42,34.02,340800,1423
-118.42,34.02,414100,973
-118.42,34.02,394700,1248
-118.42,34.02,450000,2626
-118.41,34.02,307000,805
-118.42,34.02,348800,1655
-118.42,34.02,301900,1745
-118.41,34.02,310000,1161
-118.41,34.02,225000,2636
-118.41,34.02,315500,1594
-118.42,34.01,420100,1280
-118.42,34.01,394000,703
-118.43,34.01,412500,2242
-118.43,34.01,446600,746
-118.43,34.01,500001,1046
-118.44,34.01,420000,907
-118.44,34.0,362200,821
-118.44,34.0,355800,835
-118.45,34.0,334700,867
-118.44,34.0,321300,806
-118.43,34.0,324000,1341
-118.44,34.0,243100,3335
-118.44,34.0,324300,874
-118.42,34.01,335400,952
-118.42,34.01,344200,960
-118.42,34.0,458600,1002
-118.43,34.0,310900,3586
-118.46,34.01,343100,266
-118.46,34.0,345600,2054
-118.46,34.0,326700,248
-118.46,34.0,346900,679
-118.46,34.01,297200,347
-118.47,34.0,287500,891
-118.47,34.0,263500,1839
-118.46,34.0,235700,538
-118.47,33.99,321400,1491
-118.47,34.0,305800,1801
-118.47,33.99,300000,1178
-118.47,33.99,285000,833
-118.47,33.99,239300,645
-118.51,33.98,425000,865
-118.48,33.99,387500,1107
-118.47,33.99,414300,764
-118.47,33.99,412500,636
-118.47,33.99,358700,1095
-118.47,33.99,267500,1082
-118.47,33.99,500001,665
-118.5,33.97,350000,388
-118.45,33.99,363200,573
-118.46,33.99,334700,528
-118.46,33.99,335900,531
-118.46,34.0,325800,493
-118.46,34.0,372000,376
-118.45,34.0,348300,896
-118.45,34.0,345800,862
-118.45,34.0,326700,1142
-118.45,33.99,325000,1720
-118.45,33.99,339000,779
-118.46,33.99,303800,562
-118.46,33.99,360600,1075
-118.46,33.98,466700,1009
-118.46,33.99,500001,478
-118.46,33.98,500001,806
-118.5,33.97,500001,1157
-118.45,33.99,343100,654
-118.45,33.99,420800,953
-118.46,33.98,500001,964
-118.46,33.97,500001,648
-118.46,33.97,500001,3408
-118.46,33.97,500001,777
-118.48,33.96,500001,237
-118.4,34.0,321800,705
-118.41,34.0,272000,381
-118.41,34.0,271200,3738
-118.41,34.0,276300,884
-118.42,34.0,287500,2355
-118.42,33.99,284600,1428
-118.43,33.99,324000,1135
-118.43,33.98,351700,2927
-118.43,33.99,320000,1260
-118.43,33.99,302900,1212
-118.42,33.99,366900,2847
-118.42,33.98,450000,236
-118.43,33.99,301300,1328
-118.44,33.99,303900,782
-118.41,33.99,215000,3212
-118.42,33.99,248900,599
-118.42,33.99,263800,1079
-118.41,34.0,265500,1026
-118.41,33.99,276100,632
-118.4,33.99,276700,1113
-118.41,33.98,307200,1695
-118.39,33.97,357200,374
-118.38,33.97,362600,1151
-118.39,33.97,361400,513
-118.39,33.97,345900,1146
-118.39,33.97,350800,839
-118.39,33.96,340700,581
-118.39,33.96,329400,662
-118.36,33.98,316000,584
-118.37,33.98,331800,131
-118.37,33.97,285700,2725
-118.41,33.97,387200,668
-118.41,33.97,363500,849
-118.4,33.96,363600,877
-118.41,33.96,356000,753
-118.41,33.97,365900,581
-118.41,33.97,352300,3732
-118.42,33.97,365200,562
-118.42,33.96,365900,494
-118.43,33.96,422000,415
-118.43,33.96,500001,800
-118.44,33.96,500001,978
-118.43,33.96,500001,704
-118.43,33.97,500001,17
-118.42,33.96,356100,1257
-118.43,33.96,283200,6270
-118.4,33.97,411200,451
-118.4,33.98,432100,314
-118.4,33.98,456600,996
-118.4,33.97,434800,502
-118.4,33.97,456300,494
-118.4,33.97,377200,1221
-118.4,33.96,330700,1028
-118.37,33.97,287800,847
-118.38,33.97,294500,813
-118.38,33.96,299000,1287
-118.38,33.95,400000,2003
-118.38,33.95,187500,1397
-118.37,33.95,247600,3591
-118.4,33.96,303300,497
-118.41,33.96,266700,310
-118.41,33.96,284400,567
-118.41,33.94,289600,1086
-118.45,33.96,500001,1075
-118.45,33.96,500001,1090
-118.44,33.95,500001,771
-118.28,33.92,175900,1309
-118.28,33.91,159600,642
-118.29,33.9,162000,1203
-118.29,33.91,156400,1416
-118.29,33.91,151200,2231
-118.29,33.92,162800,1735
-118.28,33.88,179700,2047
-118.29,33.88,232800,1754
-118.29,33.88,184100,2009
-118.29,33.89,200600,1578
-118.29,33.87,238700,864
-118.3,33.86,230200,1083
-118.3,33.86,251300,853
-118.29,33.85,222200,1378
-118.31,33.84,216700,2965
-118.3,33.84,239600,825
-118.3,33.84,232400,621
-118.3,33.85,200000,142
-118.3,33.83,240200,1598
-118.3,33.83,226300,1807
-118.31,33.83,223400,2083
-118.3,33.82,213600,1141
-118.3,33.82,184400,2096
-118.3,33.82,175900,2629
-118.3,33.81,282700,3008
-118.3,33.8,268300,1498
-118.31,33.8,233300,2048
-118.3,33.79,235300,2255
-118.3,33.79,203300,1790
-118.3,33.79,224200,2159
-118.3,33.78,304100,1172
-118.26,33.8,171100,1658
-118.25,33.8,163100,1274
-118.26,33.79,181500,835
-118.25,33.79,128000,1799
-118.24,33.8,131300,788
-118.23,33.8,187500,165
-118.27,33.8,177700,980
-118.27,33.79,182300,1789
-118.27,33.79,184600,1227
-118.28,33.8,165500,1207
-118.28,33.79,191300,1422
-118.28,33.79,168000,1668
-118.28,33.78,169100,1915
-118.29,33.79,165400,2855
-118.29,33.79,154200,951
-118.3,33.79,157500,1180
-118.3,33.8,146200,1472
-118.27,33.79,174000,1291
-118.26,33.78,174500,1723
-118.27,33.79,158700,2120
-118.27,33.79,172000,1450
-118.25,33.79,138100,1716
-118.25,33.79,150400,1724
-118.25,33.79,139800,1183
-118.26,33.78,164700,2265
-118.26,33.79,205600,1044
-118.23,33.78,350000,69
-118.26,33.78,154700,1524
-118.25,33.78,182100,511
-118.24,33.78,152300,784
-118.26,33.78,163100,2931
-118.26,33.77,164200,809
-118.27,33.77,150600,2567
-118.27,33.78,167300,4426
-118.28,33.78,160100,1076
-118.27,33.77,141300,2115
-118.27,33.76,112500,32
-118.3,33.77,346200,2831
-118.3,33.76,290500,4336
-118.28,33.77,146900,374
-118.28,33.75,186800,1384
-118.28,33.75,187500,429
-118.28,33.74,200000,1939
-118.28,33.75,208300,1916
-118.28,33.74,350000,486
-118.3,33.75,416100,1291
-118.3,33.76,285200,2678
-118.3,33.75,265600,481
-118.3,33.75,273400,1098
-118.3,33.74,270800,1163
-118.31,33.74,350000,1111
-118.31,33.74,351200,2260
-118.29,33.75,192400,1359
-118.3,33.75,203100,1454
-118.29,33.75,218900,766
-118.29,33.74,195300,1368
-118.29,33.74,306700,1018
-118.29,33.74,238300,905
-118.29,33.74,225800,1311
-118.29,33.73,225000,1151
-118.29,33.73,242300,1699
-118.29,33.73,268500,1669
-118.3,33.73,255400,866
-118.3,33.74,260500,1584
-118.31,33.73,368500,799
-118.31,33.73,351900,656
-118.3,33.74,285200,1184
-118.3,33.73,293900,1130
-118.31,33.73,350000,957
-118.28,33.74,248100,2090
-118.28,33.73,234500,2178
-118.28,33.73,243200,1767
-118.28,33.73,227200,1550
-118.29,33.73,231700,1865
-118.29,33.72,257500,1253
-118.3,33.72,253400,1459
-118.3,33.72,267800,1388
-118.3,33.73,276400,1304
-118.31,33.73,321500,692
-118.31,33.72,326700,1372
-118.33,33.69,311900,1171
-118.31,33.73,409800,986
-118.32,33.73,500001,407
-118.33,33.72,446700,2297
-118.29,33.71,300000,1815
-118.31,33.67,401900,611
-118.3,33.72,361500,1167
-118.29,33.71,464300,780
-118.29,33.71,332800,902
-118.29,33.71,303800,1316
-118.29,33.72,254300,1103
-118.29,33.72,225000,801
-118.28,33.68,287500,1624
-118.23,34.24,396400,1695
-118.23,34.23,367100,1055
-118.24,34.24,394100,1349
-118.24,34.24,380100,1645
-118.23,34.22,361000,1079
-118.24,34.23,352700,896
-118.24,34.23,254200,514
-118.24,34.23,292100,753
-118.25,34.23,271200,1413
-118.25,34.25,336900,1392
-118.25,34.23,296200,1232
-118.26,34.24,312100,816
-118.26,34.24,344400,788
-118.26,34.24,329500,1226
-118.26,34.24,271900,555
-118.25,34.23,217700,1157
-118.25,34.22,301200,1089
-118.25,34.23,261300,967
-118.26,34.23,209200,836
-118.26,34.23,263700,518
-118.26,34.23,326600,838
-118.22,34.21,341700,1030
-118.23,34.21,268000,1357
-118.23,34.21,273400,1217
-118.23,34.21,200000,693
-118.23,34.21,234800,859
-118.24,34.22,263900,1271
-118.24,34.22,252000,926
-118.25,34.22,267000,1516
-118.23,34.21,285000,121
-118.23,34.2,317900,750
-118.23,34.2,306300,807
-118.24,34.2,309900,1282
-118.24,34.21,245600,1888
-118.24,34.22,241300,1232
-118.27,34.22,462200,3141
-118.23,34.18,422000,757
-118.23,34.18,457400,768
-118.23,34.18,446600,943
-118.26,34.18,500001,5459
-118.22,34.19,331300,446
-118.22,34.19,400000,1895
-118.22,34.19,409800,1115
-118.21,34.18,500001,1113
-118.23,34.17,366700,2099
-118.21,34.17,472700,3401
-118.21,34.16,420500,199
-118.19,34.16,375700,735
-118.2,34.16,446100,2465
-118.23,34.16,429100,1359
-118.23,34.15,257100,1332
-118.23,34.15,370400,998
-118.24,34.16,374300,1156
-118.24,34.16,406200,733
-118.24,34.16,380400,797
-118.25,34.16,368100,993
-118.25,34.17,372900,631
-118.25,34.16,280000,2690
-118.26,34.17,318600,2593
-118.26,34.16,187500,1312
-118.26,34.16,206300,1866
-118.26,34.16,351100,1883
-118.27,34.17,354700,825
-118.27,34.16,238700,3164
-118.27,34.16,321200,973
-118.28,34.17,331200,1135
-118.27,34.17,374000,908
-118.27,34.17,500001,829
-118.27,34.18,498400,1158
-118.28,34.18,446800,911
-118.28,34.18,358000,1137
-118.29,34.18,323500,667
-118.28,34.18,365600,878
-118.28,34.17,256300,1553
-118.29,34.17,255400,2986
-118.29,34.17,292600,875
-118.29,34.18,286600,2719
-118.29,34.16,241900,1019
-118.29,34.16,189800,349
-118.29,34.17,208300,1882
-118.3,34.17,222400,3309
-118.3,34.17,162500,74
-118.29,34.16,238000,764
-118.3,34.16,243600,869
-118.3,34.16,256800,2401
-118.27,34.16,255500,787
-118.27,34.15,217100,1684
-118.27,34.15,220200,2205
-118.27,34.15,230800,1494
-118.27,34.16,253700,479
-118.27,34.16,252700,637
-118.28,34.16,257400,605
-118.26,34.16,177100,950
-118.26,34.15,178600,1941
-118.26,34.15,252300,2315
-118.26,34.15,247500,1763
-118.24,34.16,298800,493
-118.24,34.15,284100,1562
-118.24,34.15,282600,499
-118.25,34.15,209600,1888
-118.25,34.16,200000,1681
-118.24,34.15,209800,4116
-118.24,34.15,192900,3171
-118.25,34.15,228100,605
-118.25,34.15,187500,768
-118.25,34.15,193800,1729
-118.23,34.14,201300,2061
-118.24,34.14,219500,2929
-118.24,34.14,229000,2614
-118.23,34.15,258300,1686
-118.23,34.14,224300,1745
-118.24,34.14,254000,1402
-118.24,34.14,238000,1501
-118.24,34.13,257700,959
-118.24,34.13,269000,1043
-118.24,34.15,202300,1892
-118.24,34.14,222100,4486
-118.25,34.14,196900,1245
-118.25,34.14,275000,552
-118.25,34.15,187500,616
-118.26,34.14,268800,650
-118.26,34.14,248100,4094
-118.27,34.14,175000,1025
-118.26,34.14,210700,1200
-118.27,34.15,229000,2287
-118.26,34.13,218100,2843
-118.26,34.13,207100,1185
-118.26,34.13,218800,194
-118.26,34.14,205000,1255
-118.25,34.14,221900,3749
-118.25,34.14,184500,5217
-118.25,34.13,217500,2226
-118.24,34.13,260500,1245
-118.25,34.13,243800,229
-118.25,34.13,255900,2542
-118.25,34.12,181300,861
-118.31,34.22,446200,3199
-118.33,34.21,402900,1362
-118.34,34.21,302200,864
-118.29,34.18,320400,1441
-118.3,34.19,280900,1924
-118.3,34.19,326100,746
-118.3,34.19,332400,586
-118.31,34.19,287900,2372
-118.3,34.19,343500,1364
-118.31,34.2,349600,778
-118.32,34.2,345300,984
-118.32,34.2,328900,372
-118.32,34.2,294400,834
-118.33,34.2,289000,613
-118.33,34.2,284600,1106
-118.34,34.2,262900,1516
-118.34,34.19,192400,1176
-118.36,34.2,231800,1874
-118.32,34.2,341200,952
-118.32,34.19,352100,485
-118.32,34.19,272500,613
-118.31,34.19,361700,420
-118.32,34.19,222700,375
-118.33,34.2,206500,4757
-118.3,34.18,251900,4293
-118.3,34.17,200000,342
-118.3,34.18,172100,2997
-118.31,34.18,181300,1700
-118.31,34.19,222700,1986
-118.32,34.18,118800,83
-118.32,34.18,212100,832
-118.32,34.17,250000,1202
-118.32,34.17,247100,1284
-118.33,34.17,245100,1118
-118.33,34.19,222000,1133
-118.33,34.18,226000,1256
-118.33,34.19,217000,799
-118.34,34.19,223100,490
-118.33,34.18,235500,785
-118.33,34.18,231300,977
-118.33,34.18,231400,926
-118.34,34.19,219900,613
-118.34,34.19,231200,834
-118.34,34.18,226900,1448
-118.34,34.18,229900,714
-118.35,34.19,209100,557
-118.36,34.19,209500,846
-118.35,34.18,224700,1277
-118.35,34.18,230400,866
-118.35,34.17,232000,1280
-118.35,34.17,225000,365
-118.35,34.17,216000,814
-118.36,34.17,229100,661
-118.34,34.18,226900,720
-118.34,34.18,232000,1601
-118.34,34.17,232500,1284
-118.35,34.16,250000,1083
-118.35,34.16,293800,538
-118.35,34.16,267900,584
-118.33,34.17,251800,750
-118.33,34.16,247800,1235
-118.34,34.17,247000,756
-118.34,34.17,249500,545
-118.34,34.16,254500,848
-118.34,34.16,244500,608
-118.33,34.16,247900,1676
-118.33,34.15,17500,259
-118.33,34.15,331800,471
-118.34,34.15,497400,1190
-118.34,34.15,450000,625
-118.34,34.16,246900,2616
-118.32,34.17,258800,1562
-118.31,34.16,349300,1317
-118.32,34.16,366700,403
-118.32,34.17,279300,799
-118.33,34.16,234600,770
-118.32,34.16,278300,1031
-118.3,34.17,205000,1211
-118.31,34.16,315000,860
-118.31,34.17,218300,2118
-118.31,34.17,219400,2522
-118.43,34.3,146000,1601
-118.43,34.3,161800,1111
-118.43,34.29,153500,1499
-118.42,34.29,160300,1389
-118.43,34.3,164600,246
-118.44,34.29,193800,1555
-118.43,34.29,155500,1384
-118.43,34.29,154600,1073
-118.43,34.29,167000,1196
-118.43,34.28,154200,1243
-118.44,34.29,122900,1434
-118.44,34.29,160100,1357
-118.45,34.29,154200,840
-118.44,34.28,138800,582
-118.44,34.28,162500,24
-118.44,34.28,144100,1107
-118.44,34.28,151700,800
-118.44,34.28,137100,1359
-118.45,34.28,149800,2780
-117.71,34.15,349100,7665
-117.73,34.12,293800,412
-117.78,34.13,260500,3710
-117.76,34.13,358700,7249
-117.8,34.15,248700,3699
-117.8,34.11,211700,2654
-117.8,34.1,174600,2949
-117.8,34.1,161700,1187
-117.79,34.12,224500,1319
-117.79,34.11,215600,1881
-117.83,34.14,349900,3460
-117.83,34.15,451500,1023
-117.82,34.13,309700,1606
-117.84,34.13,198000,2103
-117.87,34.15,451400,2061
-117.93,34.15,156800,4723
-117.9,34.15,212800,1332
-117.9,34.14,184200,1187
-117.9,34.14,155500,1561
-117.91,34.14,166700,1544
-117.89,34.14,222100,2855
-117.88,34.14,355500,1001
-117.88,34.14,186700,924
-117.88,34.13,185500,2106
-117.85,34.14,297200,1251
-117.85,34.14,275000,654
-117.86,34.14,283400,1098
-117.87,34.15,269500,1056
-117.86,34.14,235300,1484
-117.87,34.14,209200,1139
-117.85,34.13,233000,1021
-117.85,34.12,192100,2524
-117.86,34.13,245500,1269
-117.86,34.13,209500,607
-117.86,34.13,170800,378
-117.87,34.13,194500,872
-117.87,34.13,194300,873
-117.82,34.12,209400,1546
-117.84,34.12,228900,1722
-117.83,34.11,203000,1484
-117.84,34.11,191700,1911
-117.84,34.12,187600,1142
-117.85,34.11,223000,4944
-117.81,34.08,348900,7775
-117.81,34.12,192600,3100
-117.81,34.11,150400,1866
-117.81,34.1,144600,1126
-117.83,34.1,231100,5407
-117.76,34.1,202200,1973
-117.78,34.09,177200,1862
-117.79,34.1,190500,1024
-117.76,34.12,275700,3575
-117.77,34.12,230000,2007
-117.76,34.11,180500,2874
-117.77,34.1,167200,1241
-117.77,34.11,180900,1124
-117.78,34.11,212300,3205
-117.74,34.11,214700,1391
-117.75,34.12,240700,2243
-117.74,34.1,136000,1847
-117.74,34.1,121900,2477
-117.75,34.1,156800,4369
-117.71,34.12,239500,4952
-117.73,34.12,261800,2487
-117.71,34.1,125000,1492
-117.71,34.1,212500,2688
-117.72,34.1,291200,978
-117.72,34.1,181800,1592
-117.72,34.1,289700,1034
-117.73,34.1,226000,1344
-117.71,34.09,158700,1385
-117.71,34.08,154200,1411
-117.72,34.09,151800,785
-117.72,34.09,152500,2575
-117.73,34.09,112100,1897
-117.73,34.09,117800,1355
-117.73,34.08,115200,1251
-117.74,34.09,136400,2192
-117.75,34.08,135100,1797
-117.75,34.08,139100,600
-117.75,34.09,146900,1672
-117.76,34.08,139200,1677
-117.77,34.08,214800,2817
-117.77,34.07,124000,2392
-117.77,34.07,113600,2452
-117.75,34.07,127300,1131
-117.76,34.07,109800,1173
-117.76,34.07,127200,677
-117.76,34.06,103600,1625
-117.76,34.06,92600,384
-117.77,34.06,108000,2379
-117.78,34.07,113500,2899
-117.78,34.06,114800,1807
-117.79,34.07,116300,1689
-117.79,34.07,116100,870
-117.78,34.06,128700,964
-117.78,34.05,131300,1886
-117.8,34.05,125900,2485
-117.8,34.06,108500,1325
-117.82,34.05,117300,2558
-117.76,34.06,91900,1719
-117.76,34.05,98000,3055
-117.75,34.05,93300,1494
-117.76,34.05,116200,4711
-117.74,34.08,134300,911
-117.74,34.07,135700,1550
-117.74,34.06,129200,1508
-117.74,34.07,140100,947
-117.75,34.07,161000,444
-117.75,34.07,146200,1246
-117.72,34.08,128800,1761
-117.72,34.07,134200,2580
-117.73,34.08,130800,3502
-117.73,34.07,135000,2716
-117.72,34.06,113200,1718
-117.73,34.06,117800,315
-117.73,34.06,98800,368
-117.73,34.07,122600,1430
-117.73,34.07,119400,854
-117.73,34.05,118100,809
-117.73,34.05,113300,2877
-117.74,34.05,94300,1466
-117.74,34.05,110700,3029
-117.74,34.05,110900,1024
-117.75,34.05,110600,1511
-117.73,34.04,129700,3367
-117.73,34.03,118100,1459
-117.74,34.02,116400,1904
-117.74,34.04,129600,1987
-117.74,34.03,123300,3712
-117.75,34.04,113600,2600
-117.76,34.04,115800,1564
-117.76,34.04,113000,2052
-117.85,34.0,227900,1389
-117.86,33.99,310700,8686
-117.8,34.03,247600,1885
-117.78,34.03,253900,15507
-117.83,34.01,212900,4911
-117.8,34.02,230600,1535
-117.81,34.01,282100,4332
-117.79,34.02,315600,9427
-117.84,34.0,253800,383
-117.83,33.99,267000,8380
-117.84,33.98,221200,1993
-117.83,33.97,368300,9671
-117.87,34.04,339700,15037
-117.86,34.02,262100,3671
-117.86,34.01,264400,3038
-117.87,34.02,271500,2120
-117.84,34.04,402500,4904
-117.85,34.06,462700,1406
-117.85,34.08,386200,467
-117.85,34.07,500001,295
-117.86,34.08,380900,1003
-117.87,34.08,267200,2037
-117.87,34.07,258700,2210
-117.85,34.1,189900,2315
-117.86,34.09,218200,2205
-117.85,34.09,263900,2066
-117.86,34.09,239100,1664
-117.87,34.1,191700,1084
-117.87,34.09,189600,927
-117.88,34.1,216600,1696
-117.89,34.09,188300,1005
-117.87,34.09,220000,640
-117.87,34.08,206900,2257
-117.88,34.09,186000,2223
-117.86,34.1,180600,1327
-117.86,34.1,196900,588
-117.87,34.1,173300,3359
-117.84,34.1,180700,4419
-117.85,34.11,180600,985
-117.87,34.12,183800,1073
-117.88,34.12,158500,1006
-117.88,34.12,178000,522
-117.87,34.12,174500,772
-117.87,34.11,199600,2105
-117.87,34.11,192200,799
-117.88,34.11,182700,2008
-117.89,34.12,168800,885
-117.88,34.12,165300,1088
-117.89,34.11,151300,446
-117.88,34.11,157000,1751
-117.89,34.12,141900,1224
-117.89,34.12,141300,1396
-117.89,34.11,140200,1623
-117.9,34.11,140100,1047
-117.88,34.13,155600,1674
-117.88,34.12,164300,1327
-117.89,34.13,147400,1443
-117.9,34.13,117600,2868
-117.9,34.13,136100,1312
-117.9,34.13,139800,819
-117.9,34.13,133000,1564
-117.9,34.12,124100,1787
-117.9,34.12,138200,1571
-117.9,34.12,151400,804
-117.91,34.13,138500,1037
-117.92,34.13,132600,1526
-117.91,34.12,145500,2259
-117.91,34.12,149500,1038
-117.92,34.12,144400,2161
-117.93,34.12,134400,266
-117.9,34.11,142600,4797
-117.91,34.11,153000,2396
-117.92,34.11,126200,2151
-117.94,34.1,153400,929
-117.97,34.11,137500,121
-117.99,34.08,141000,2307
-117.99,34.07,147200,1548
-117.98,34.07,139400,3131
-117.98,34.07,152500,504
-117.99,34.06,145800,2660
-118.0,34.07,138500,1609
-117.99,34.07,145900,1648
-117.99,34.08,134800,954
-117.97,34.08,142400,1781
-117.97,34.08,164100,1961
-117.96,34.07,158400,2583
-117.97,34.07,157100,1573
-117.97,34.07,162500,1325
-117.98,34.08,152200,3537
-117.98,34.1,159700,5389
-117.98,34.09,161300,2640
-117.97,34.09,160500,3339
-117.95,34.11,140800,2013
-117.96,34.1,141600,3878
-117.97,34.1,143900,1600
-117.97,34.1,160100,1285
-117.96,34.09,160800,2477
-117.96,34.09,131000,1584
-117.96,34.1,141800,2847
-117.97,34.09,143400,2259
-117.95,34.09,166500,1792
-117.95,34.08,154100,1728
-117.95,34.09,140600,1296
-117.96,34.08,151800,1242
-117.96,34.08,159900,3563
-117.96,34.08,173100,2330
-117.94,34.09,176700,1742
-117.94,34.08,195400,1669
-117.94,34.08,201200,1269
-117.94,34.08,187700,1336
-117.95,34.08,189000,672
-117.95,34.07,176500,1279
-117.93,34.09,163900,1376
-117.93,34.09,161300,499
-117.93,34.09,165500,1093
-117.93,34.09,154200,769
-117.92,34.08,191900,679
-117.92,34.08,185200,1257
-117.93,34.07,188800,819
-117.93,34.08,187100,806
-117.93,34.08,206000,379
-117.93,34.08,197000,901
-117.93,34.08,185800,1139
-117.91,34.08,217100,1170
-117.91,34.08,186900,861
-117.92,34.08,189600,741
-117.92,34.08,207000,1011
-117.92,34.08,199400,965
-117.91,34.1,181100,1999
-117.91,34.09,185400,2296
-117.92,34.09,165700,1164
-117.92,34.1,150500,1492
-117.9,34.1,166000,1766
-117.91,34.1,166700,1779
-117.92,34.1,160700,1933
-117.89,34.1,180400,1762
-117.89,34.1,175900,1858
-117.89,34.1,168600,1456
-117.9,34.1,176600,1481
-117.9,34.09,220800,825
-117.9,34.08,201200,976
-117.89,34.09,181300,538
-117.89,34.09,188900,583
-117.89,34.09,176700,1100
-117.9,34.09,191800,892
-117.88,34.08,187800,3147
-117.89,34.08,215600,825
-117.89,34.08,207400,1107
-117.89,34.07,200300,1580
-117.9,34.08,204400,3426
-117.87,34.06,428500,1525
-117.88,34.06,491200,3081
-117.9,34.06,287200,599
-117.9,34.06,274700,831
-117.9,34.06,266200,578
-117.89,34.07,188600,804
-117.9,34.07,172000,1056
-117.89,34.07,218800,392
-117.9,34.06,268300,1488
